date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:04:38	5842/5842	---M--	200	added ('OK')	image/png	etag:%222040d57-16d2-51ec2cad504c0%22	http://www.niyati.com/images-educational/search-optimized.png	C:/My%20Web%20Sites/Niyati/www.niyati.com/images-educational/search-optimized.png	(from http://www.niyati.com/educational-website-design.htm)
20:04:40	18939/18939	---M--	200	added ('OK')	image/jpeg	etag:%222040d50-49fb-51ec2ca97fbc0%22	http://www.niyati.com/images-educational/mobility-hotel.jpg	C:/My%20Web%20Sites/Niyati/www.niyati.com/images-educational/mobility-hotel.jpg	(from http://www.niyati.com/educational-website-design.htm)
20:04:43	159358/159358	---M--	200	added ('OK')	image/jpeg	etag:%2212a22e6-26e7e-5305ceb569dc0%22	http://www.niyati.com/images/edu.jpg	C:/My%20Web%20Sites/Niyati/www.niyati.com/images/edu.jpg	(from http://www.niyati.com/educational-website-design.htm)
20:04:45	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2019%20Jun%202016%2014:34:40%20GMT	http://www.niyati.com/blog/2011/08/11/college-website-design	C:/My%20Web%20Sites/Niyati/www.niyati.com/blog/2011/08/11/college-website-design.3e6.delayed	(from http://www.niyati.com/educational-website-design.htm)
20:04:46	0/-1	---M--	301	error ('')			http://www.niyati.com/blog/2011/08/11/college-website-design	C:/My%20Web%20Sites/Niyati/www.niyati.com/blog/2011/08/11/college-website-design.3e8.delayed	(from http://www.niyati.com/educational-website-design.htm)
20:04:47	0/-1	---M--	301	error ('')			http://www.niyati.com/blog	C:/My%20Web%20Sites/Niyati/www.niyati.com/blog.3ea.delayed	(from http://www.niyati.com/educational-website-design.htm)
20:04:47	0/-1	---M--	302	error ('')			http://www.niyati.com/includes/ajaxload.js	C:/My%20Web%20Sites/Niyati/www.niyati.com/includes/ajaxload.3eb.delayed	(from http://www.niyati.com/educational-website-design.htm)
20:04:47	0/-1	---M--	301	error ('')			http://www.niyati.com/blog	C:/My%20Web%20Sites/Niyati/www.niyati.com/blog.3ec.delayed	(from http://www.niyati.com/blog-design.htm)
20:04:47	24212/24212	---M--	200	added ('OK')	image/jpeg	etag:%222040d4f-5e94-51ec2ca88b980%22	http://www.niyati.com/images-educational/mobility-grandhotel.jpg	C:/My%20Web%20Sites/Niyati/www.niyati.com/images-educational/mobility-grandhotel.jpg	(from http://www.niyati.com/educational-website-design.htm)
20:04:48	0/-1	---M--	301	error ('')			http://www.niyati.com/blog	C:/My%20Web%20Sites/Niyati/www.niyati.com/blog.3ee.delayed	(from http://www.niyati.com/blog-design.htm)
20:04:48	0/-1	---M--	302	error ('')			http://www.niyati.com/includes/ajaxload.js	C:/My%20Web%20Sites/Niyati/www.niyati.com/includes/ajaxload.3ef.delayed	(from http://www.niyati.com/blog-design.htm)
20:04:48	0/-1	---M--	301	error ('')			http://www.niyati.com/blog	C:/My%20Web%20Sites/Niyati/www.niyati.com/blog.3f0.delayed	(from http://www.niyati.com/real-estate-website.htm)
20:04:49	33809/33809	---M--	200	added ('OK')	image/jpeg	etag:%222040d4e-8411-51ec2ca88b980%22	http://www.niyati.com/images-educational/mobility-aachi.jpg	C:/My%20Web%20Sites/Niyati/www.niyati.com/images-educational/mobility-aachi.jpg	(from http://www.niyati.com/educational-website-design.htm)
20:04:51	6665/6665	---M--	200	added ('OK')	image/png	etag:%22196156e-1a09-51ed2ca62eec0%22	http://www.niyati.com/images-real-estate/creative-design.png	C:/My%20Web%20Sites/Niyati/www.niyati.com/images-real-estate/creative-design.png	(from http://www.niyati.com/real-estate-website.htm)
20:04:52	5701/5701	---M--	200	added ('OK')	image/png	etag:%221961578-1645-51ed2cb294c00%22	http://www.niyati.com/images-real-estate/user-friendly.png	C:/My%20Web%20Sites/Niyati/www.niyati.com/images-real-estate/user-friendly.png	(from http://www.niyati.com/real-estate-website.htm)
20:04:53	5345/5345	---M--	200	added ('OK')	image/png	etag:%22196156d-14e1-51ed2ca53ac80%22	http://www.niyati.com/images-real-estate/mobile-responsive.png	C:/My%20Web%20Sites/Niyati/www.niyati.com/images-real-estate/mobile-responsive.png	(from http://www.niyati.com/real-estate-website.htm)
20:04:54	5842/5842	---M--	200	added ('OK')	image/png	etag:%221961577-16d2-51ed2cb388e40%22	http://www.niyati.com/images-real-estate/search-optimized.png	C:/My%20Web%20Sites/Niyati/www.niyati.com/images-real-estate/search-optimized.png	(from http://www.niyati.com/real-estate-website.htm)
20:04:56	74370/74370	---M--	200	added ('OK')	image/jpeg	etag:%222440cbe-12282-51f5fc93b1580%22	http://www.niyati.com/images-blog/blog-website-design.jpg	C:/My%20Web%20Sites/Niyati/www.niyati.com/images-blog/blog-website-design.jpg	(from http://www.niyati.com/blog-design.htm)
20:04:59	18939/18939	---M--	200	added ('OK')	image/jpeg	etag:%221961571-49fb-51ed2ca817340%22	http://www.niyati.com/images-real-estate/mobility-hotel.jpg	C:/My%20Web%20Sites/Niyati/www.niyati.com/images-real-estate/mobility-hotel.jpg	(from http://www.niyati.com/real-estate-website.htm)
20:05:00	24212/24212	---M--	200	added ('OK')	image/jpeg	etag:%221961570-5e94-51ed2ca723100%22	http://www.niyati.com/images-real-estate/mobility-grandhotel.jpg	C:/My%20Web%20Sites/Niyati/www.niyati.com/images-real-estate/mobility-grandhotel.jpg	(from http://www.niyati.com/real-estate-website.htm)
20:05:02	33809/33809	---M--	200	added ('OK')	image/jpeg	etag:%22196156f-8411-51ed2ca62eec0%22	http://www.niyati.com/images-real-estate/mobility-aachi.jpg	C:/My%20Web%20Sites/Niyati/www.niyati.com/images-real-estate/mobility-aachi.jpg	(from http://www.niyati.com/real-estate-website.htm)
20:05:03	177607/177607	---M--	200	added ('OK')	image/jpeg	etag:%2212a22e5-2b5c7-5305ceb28d700%22	http://www.niyati.com/images/realestate.jpg	C:/My%20Web%20Sites/Niyati/www.niyati.com/images/realestate.jpg	(from http://www.niyati.com/real-estate-website.htm)
20:05:09	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2019%20Jun%202016%2014:35:01%20GMT	http://www.niyati.com/blog/2012/07/02/real-estate-logo-design	C:/My%20Web%20Sites/Niyati/www.niyati.com/blog/2012/07/02/real-estate-logo-design.3f9.delayed	(from http://www.niyati.com/real-estate-website.htm)
20:05:09	0/-1	---M--	301	error ('')			http://www.niyati.com/blog	C:/My%20Web%20Sites/Niyati/www.niyati.com/blog.3fa.delayed	(from http://www.niyati.com/real-estate-website.htm)
20:05:09	0/-1	---M--	302	error ('')			http://www.niyati.com/includes/ajaxload.js	C:/My%20Web%20Sites/Niyati/www.niyati.com/includes/ajaxload.3fb.delayed	(from http://www.niyati.com/real-estate-website.htm)
20:05:09	0/-1	---M--	301	error ('')			http://www.niyati.com/blog	C:/My%20Web%20Sites/Niyati/www.niyati.com/blog.3fc.delayed	(from http://www.niyati.com/blog/2014/04/21/ios-app-developers-chennai/)
20:05:11	8712/8712	---M--	200	added ('OK')	image/jpeg	etag:%221320b94-2208-4e33629827fc0%22	http://www.niyati.com/blog/wp-content/uploads/php1-150x150.jpg	C:/My%20Web%20Sites/Niyati/www.niyati.com/blog/wp-content/uploads/php1-150x150.jpg	(from http://www.niyati.com/blog/2014/04/21/ios-app-developers-chennai/)
20:05:12	0/-1	---M--	301	error ('')			http://www.niyati.com/web-application-development.htm	C:/My%20Web%20Sites/Niyati/www.niyati.com/web-application-development.3ff.delayed	(from http://www.niyati.com/blog/2014/04/21/ios-app-developers-chennai/)
20:05:23	2138/2138	---M-Z	200	added ('OK')	text/xml	etag:%22ba9c3623e722e071f4540b63737e454e%22	http://www.niyati.com/blog/2014/04/21/ios-app-developers-chennai/feed/	C:/My%20Web%20Sites/Niyati/www.niyati.com/blog/2014/04/21/ios-app-developers-chennai/feed/index.html	(from http://www.niyati.com/blog/2014/04/21/ios-app-developers-chennai/)
20:05:23	0/-1	---M--	301	error ('')			http://www.niyati.com/search-engine-marketing.htm	C:/My%20Web%20Sites/Niyati/www.niyati.com/search-engine-marketing.400.delayed	(from http://www.niyati.com/blog/2014/04/21/ios-app-developers-chennai/)
20:05:23	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2019%20Jun%202016%2014:35:12%20GMT	http://www.niyati.com/blog/?p=1477	C:/My%20Web%20Sites/Niyati/www.niyati.com/blog/index3d9b.html	(from http://www.niyati.com/blog/2014/04/21/ios-app-developers-chennai/)
20:05:24	17/17	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2014:35:25%20GMT	http://www.niyati.com/blog/2014/04/21/ios-app-developers-chennai/?cf_action=sync_comments&post_id=1477	C:/My%20Web%20Sites/Niyati/www.niyati.com/blog/2014/04/21/ios-app-developers-chennai/index0b75.html	(from http://www.niyati.com/blog/2014/04/21/ios-app-developers-chennai/)
20:05:24	8241/8241	---M--	200	added ('OK')	image/jpeg	etag:%221440e48-2031-51e95d438b5c0%22	http://www.niyati.com/blog/wp-content/uploads/2015/08/Mobile-App-Development-Costs-150x150.jpg	C:/My%20Web%20Sites/Niyati/www.niyati.com/blog/wp-content/uploads/2015/08/Mobile-App-Development-Costs-150x150.jpg	(from http://www.niyati.com/blog/2014/04/21/ios-app-developers-chennai/)
20:05:25	0/-1	---M--	301	error ('')			http://www.niyati.com/blog	C:/My%20Web%20Sites/Niyati/www.niyati.com/blog.401.delayed	(from http://www.niyati.com/blog/2012/03/15/logo-design-for-cooksense/)
20:05:29	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2019%20Jun%202016%2014:35:14%20GMT	http://www.niyati.com/blog/2014/04/21/ios-app-developers-chennai/1477%20http://www.niyati.com/blog/?p=1477	C:/My%20Web%20Sites/Niyati/www.niyati.com/blog/2014/04/21/ios-app-developers-chennai/1477%20http_/www.niyati.com/blog/index3d9b.html	(from http://www.niyati.com/blog/2014/04/21/ios-app-developers-chennai/)
20:05:30	312/312	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2019%20Jun%202016%2014:35:30%20GMT	http://www.niyati.com/print-portfolio	C:/My%20Web%20Sites/Niyati/www.niyati.com/print-portfolio.402.delayed	(from http://www.niyati.com/blog/2012/03/15/logo-design-for-cooksense/)
20:05:34	0/-1	---M--	301	error ('')			http://www.niyati.com/logo-design-cost.htm	C:/My%20Web%20Sites/Niyati/www.niyati.com/logo-design-cost.403.delayed	(from http://www.niyati.com/blog/2012/03/15/logo-design-for-cooksense/)
20:05:34	1023/1023	---M-Z	200	added ('OK')	text/xml	etag:%22ba9c3623e722e071f4540b63737e454e%22	http://www.niyati.com/blog/2012/03/15/logo-design-for-cooksense/feed/	C:/My%20Web%20Sites/Niyati/www.niyati.com/blog/2012/03/15/logo-design-for-cooksense/feed/index.html	(from http://www.niyati.com/blog/2012/03/15/logo-design-for-cooksense/)
20:05:34	0/-1	---M--	301	error ('')			http://www.niyati.com/web-application-development.htm	C:/My%20Web%20Sites/Niyati/www.niyati.com/web-application-development.404.delayed	(from http://www.niyati.com/blog/2012/03/15/logo-design-for-cooksense/)
20:05:34	0/-1	---M--	301	error ('')			http://www.niyati.com/search-engine-marketing.htm	C:/My%20Web%20Sites/Niyati/www.niyati.com/search-engine-marketing.405.delayed	(from http://www.niyati.com/blog/2012/03/15/logo-design-for-cooksense/)
20:05:34	0/-1	---M--	301	error ('')			http://www.niyati.com/blog	C:/My%20Web%20Sites/Niyati/www.niyati.com/blog.406.delayed	(from http://www.niyati.com/blog/2012/11/08/artist-website-design/)
20:05:40	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2019%20Jun%202016%2014:35:28%20GMT	http://www.niyati.com/blog/?p=246	C:/My%20Web%20Sites/Niyati/www.niyati.com/blog/index88a0.html	(from http://www.niyati.com/blog/2012/03/15/logo-design-for-cooksense/)
20:05:45	17/17	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2014:35:35%20GMT	http://www.niyati.com/blog/2012/03/15/logo-design-for-cooksense/?cf_action=sync_comments&post_id=246	C:/My%20Web%20Sites/Niyati/www.niyati.com/blog/2012/03/15/logo-design-for-cooksense/index22ac.html	(from http://www.niyati.com/blog/2012/03/15/logo-design-for-cooksense/)
20:05:45	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2019%20Jun%202016%2014:35:35%20GMT	http://www.niyati.com/blog/2012/03/15/logo-design-for-cooksense/246%20http://www.niyati.com/blog/?p=246	C:/My%20Web%20Sites/Niyati/www.niyati.com/blog/2012/03/15/logo-design-for-cooksense/246%20http_/www.niyati.com/blog/index88a0.html	(from http://www.niyati.com/blog/2012/03/15/logo-design-for-cooksense/)
20:05:47	7597/7597	---M--	200	added ('OK')	image/jpeg	etag:%221361298-1dad-4e2f6e0c9db00%22	http://www.niyati.com/blog/wp-content/uploads/2013/03/Movensync-150x150.jpg	C:/My%20Web%20Sites/Niyati/www.niyati.com/blog/wp-content/uploads/2013/03/Movensync-150x150.jpg	(from http://www.niyati.com/blog/2012/11/08/artist-website-design/)
20:05:51	1050/1050	---M-Z	200	added ('OK')	text/xml	etag:%22ba9c3623e722e071f4540b63737e454e%22	http://www.niyati.com/blog/2012/11/08/artist-website-design/feed/	C:/My%20Web%20Sites/Niyati/www.niyati.com/blog/2012/11/08/artist-website-design/feed/index.html	(from http://www.niyati.com/blog/2012/11/08/artist-website-design/)
20:05:51	0/-1	---M--	301	error ('')			http://www.niyati.com/web-application-development.htm	C:/My%20Web%20Sites/Niyati/www.niyati.com/web-application-development.40a.delayed	(from http://www.niyati.com/blog/2012/11/08/artist-website-design/)
20:05:55	89922/89922	---M--	200	added ('OK')	image/jpeg	etag:%221320ec3-15f42-4ce0ce7755b40%22	http://www.niyati.com/blog/wp-content/uploads/artist-website-design1.jpg	C:/My%20Web%20Sites/Niyati/www.niyati.com/blog/wp-content/uploads/artist-website-design1.jpg	(from http://www.niyati.com/blog/2012/11/08/artist-website-design/)
20:05:55	0/-1	---M--	301	error ('')			http://www.niyati.com/search-engine-marketing.htm	C:/My%20Web%20Sites/Niyati/www.niyati.com/search-engine-marketing.40b.delayed	(from http://www.niyati.com/blog/2012/11/08/artist-website-design/)
20:05:56	10556/10556	---M--	200	added ('OK')	image/jpeg	etag:%221320b8d-293c-4e2ffdef55300%22	http://www.niyati.com/blog/wp-content/uploads/serp-150x150.jpg	C:/My%20Web%20Sites/Niyati/www.niyati.com/blog/wp-content/uploads/serp-150x150.jpg	(from http://www.niyati.com/blog/2012/11/08/artist-website-design/)
20:05:56	0/-1	---M--	301	error ('')			http://www.niyati.com/blog	C:/My%20Web%20Sites/Niyati/www.niyati.com/blog.40c.delayed	(from http://www.niyati.com/blog/2012/05/30/logo-design-home-decor/)
20:05:56	17/17	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2014:35:56%20GMT	http://www.niyati.com/blog/2012/11/08/artist-website-design/?cf_action=sync_comments&post_id=794	C:/My%20Web%20Sites/Niyati/www.niyati.com/blog/2012/11/08/artist-website-design/index765f.html	(from http://www.niyati.com/blog/2012/11/08/artist-website-design/)
20:05:56	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2019%20Jun%202016%2014:35:41%20GMT	http://www.niyati.com/blog/?p=794	C:/My%20Web%20Sites/Niyati/www.niyati.com/blog/index3b2d.html	(from http://www.niyati.com/blog/2012/11/08/artist-website-design/)
20:05:56	0/-1	---M--	301	error ('')			http://www.niyati.com/logo-design-cost.htm	C:/My%20Web%20Sites/Niyati/www.niyati.com/logo-design-cost.40d.delayed	(from http://www.niyati.com/blog/2012/05/30/logo-design-home-decor/)
20:06:02	0/-1	---M--	301	error ('')			http://www.niyati.com/web-application-development.htm	C:/My%20Web%20Sites/Niyati/www.niyati.com/web-application-development.40e.delayed	(from http://www.niyati.com/blog/2012/05/30/logo-design-home-decor/)
20:06:02	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2019%20Jun%202016%2014:35:54%20GMT	http://www.niyati.com/blog/2012/11/08/artist-website-design/794%20http://www.niyati.com/blog/?p=794	C:/My%20Web%20Sites/Niyati/www.niyati.com/blog/2012/11/08/artist-website-design/794%20http_/www.niyati.com/blog/index3b2d.html	(from http://www.niyati.com/blog/2012/11/08/artist-website-design/)
20:06:04	17/17	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2014:36:04%20GMT	http://www.niyati.com/blog/2012/05/30/logo-design-home-decor/?cf_action=sync_comments&post_id=474	C:/My%20Web%20Sites/Niyati/www.niyati.com/blog/2012/05/30/logo-design-home-decor/indexcd51.html	(from http://www.niyati.com/blog/2012/05/30/logo-design-home-decor/)
20:06:04	0/-1	---M--	301	error ('')			http://www.niyati.com/search-engine-marketing.htm	C:/My%20Web%20Sites/Niyati/www.niyati.com/search-engine-marketing.40f.delayed	(from http://www.niyati.com/blog/2012/05/30/logo-design-home-decor/)
20:06:08	0/-1	---M--	301	error ('')			http://www.niyati.com/blog	C:/My%20Web%20Sites/Niyati/www.niyati.com/blog.410.delayed	(from http://www.niyati.com/blog/2012/02/27/corporate-website-design-for-megatech-control/)
20:06:08	1028/1028	---M-Z	200	added ('OK')	text/xml	etag:%22ba9c3623e722e071f4540b63737e454e%22	http://www.niyati.com/blog/2012/05/30/logo-design-home-decor/feed/	C:/My%20Web%20Sites/Niyati/www.niyati.com/blog/2012/05/30/logo-design-home-decor/feed/index.html	(from http://www.niyati.com/blog/2012/05/30/logo-design-home-decor/)
20:06:13	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2019%20Jun%202016%2014:35:58%20GMT	http://www.niyati.com/blog/?p=474	C:/My%20Web%20Sites/Niyati/www.niyati.com/blog/indexb7bc.html	(from http://www.niyati.com/blog/2012/05/30/logo-design-home-decor/)
20:06:19	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2019%20Jun%202016%2014:36:04%20GMT	http://www.niyati.com/blog/2012/05/30/logo-design-home-decor/474%20http://www.niyati.com/blog/?p=474	C:/My%20Web%20Sites/Niyati/www.niyati.com/blog/2012/05/30/logo-design-home-decor/474%20http_/www.niyati.com/blog/indexb7bc.html	(from http://www.niyati.com/blog/2012/05/30/logo-design-home-decor/)
20:06:20	0/-1	---M--	301	error ('')			http://www.niyati.com/web-application-development.htm	C:/My%20Web%20Sites/Niyati/www.niyati.com/web-application-development.412.delayed	(from http://www.niyati.com/blog/2012/02/27/corporate-website-design-for-megatech-control/)
20:06:24	153483/153483	---M--	200	added ('OK')	image/jpeg	etag:%221320e96-2578b-4cdf4a2823840%22	http://www.niyati.com/blog/wp-content/uploads/Megatech-Large.jpg	C:/My%20Web%20Sites/Niyati/www.niyati.com/blog/wp-content/uploads/Megatech-Large.jpg	(from http://www.niyati.com/blog/2012/02/27/corporate-website-design-for-megatech-control/)
20:06:25	1083/1083	---M-Z	200	added ('OK')	text/xml	etag:%22ba9c3623e722e071f4540b63737e454e%22	http://www.niyati.com/blog/2012/02/27/corporate-website-design-for-megatech-control/feed/	C:/My%20Web%20Sites/Niyati/www.niyati.com/blog/2012/02/27/corporate-website-design-for-megatech-control/feed/index.html	(from http://www.niyati.com/blog/2012/02/27/corporate-website-design-for-megatech-control/)
20:06:25	0/-1	---M--	301	error ('')			http://www.niyati.com/search-engine-marketing.htm	C:/My%20Web%20Sites/Niyati/www.niyati.com/search-engine-marketing.413.delayed	(from http://www.niyati.com/blog/2012/02/27/corporate-website-design-for-megatech-control/)
20:06:25	0/-1	---M--	301	error ('')			http://www.niyati.com/blog	C:/My%20Web%20Sites/Niyati/www.niyati.com/blog.414.delayed	(from http://www.niyati.com/blog/2012/06/29/web-design-hospitality-services/)
20:06:29	17/17	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2014:36:26%20GMT	http://www.niyati.com/blog/2012/02/27/corporate-website-design-for-megatech-control/?cf_action=sync_comments&post_id=233	C:/My%20Web%20Sites/Niyati/www.niyati.com/blog/2012/02/27/corporate-website-design-for-megatech-control/index287f.html	(from http://www.niyati.com/blog/2012/02/27/corporate-website-design-for-megatech-control/)
20:06:32	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2019%20Jun%202016%2014:36:10%20GMT	http://www.niyati.com/blog/?p=233	C:/My%20Web%20Sites/Niyati/www.niyati.com/blog/index85b0.html	(from http://www.niyati.com/blog/2012/02/27/corporate-website-design-for-megatech-control/)
20:06:42	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2019%20Jun%202016%2014:36:23%20GMT	http://www.niyati.com/blog/2012/02/27/corporate-website-design-for-megatech-control/233%20http://www.niyati.com/blog/?p=233	C:/My%20Web%20Sites/Niyati/www.niyati.com/blog/2012/02/27/corporate-website-design-for-megatech-control/233%20http_/www.niyati.com/blog/index85b0.html	(from http://www.niyati.com/blog/2012/02/27/corporate-website-design-for-megatech-control/)
20:06:44	8142/8142	---M--	200	added ('OK')	image/jpeg	etag:%221320757-1fce-4e2f5d4afd280%22	http://www.niyati.com/blog/wp-content/uploads/renewable-energy-website-150x150.jpg	C:/My%20Web%20Sites/Niyati/www.niyati.com/blog/wp-content/uploads/renewable-energy-website-150x150.jpg	(from http://www.niyati.com/blog/2012/06/29/web-design-hospitality-services/)
20:06:46	70946/70946	---M--	200	added ('OK')	image/jpeg	etag:%221320f0f-11522-4cdf49fa5cc40%22	http://www.niyati.com/blog/wp-content/uploads/perotin.jpg	C:/My%20Web%20Sites/Niyati/www.niyati.com/blog/wp-content/uploads/perotin.jpg	(from http://www.niyati.com/blog/2012/06/29/web-design-hospitality-services/)
20:06:46	0/-1	---M--	301	error ('')			http://www.niyati.com/web-application-development.htm	C:/My%20Web%20Sites/Niyati/www.niyati.com/web-application-development.417.delayed	(from http://www.niyati.com/blog/2012/06/29/web-design-hospitality-services/)
20:06:47	17/17	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2014:36:48%20GMT	http://www.niyati.com/blog/2012/06/29/web-design-hospitality-services/?cf_action=sync_comments&post_id=545	C:/My%20Web%20Sites/Niyati/www.niyati.com/blog/2012/06/29/web-design-hospitality-services/index1cec.html	(from http://www.niyati.com/blog/2012/06/29/web-design-hospitality-services/)
20:06:48	1482/1482	---M-Z	200	added ('OK')	text/xml	etag:%22ba9c3623e722e071f4540b63737e454e%22	http://www.niyati.com/blog/2012/06/29/web-design-hospitality-services/feed/	C:/My%20Web%20Sites/Niyati/www.niyati.com/blog/2012/06/29/web-design-hospitality-services/feed/index.html	(from http://www.niyati.com/blog/2012/06/29/web-design-hospitality-services/)
20:06:48	0/-1	---M--	301	error ('')			http://www.niyati.com/search-engine-marketing.htm	C:/My%20Web%20Sites/Niyati/www.niyati.com/search-engine-marketing.418.delayed	(from http://www.niyati.com/blog/2012/06/29/web-design-hospitality-services/)
20:06:48	0/-1	---M--	301	error ('')			http://www.niyati.com/blog	C:/My%20Web%20Sites/Niyati/www.niyati.com/blog.419.delayed	(from http://www.niyati.com/blog/2012/07/29/web-design-biotech-company/)
20:06:53	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2019%20Jun%202016%2014:36:32%20GMT	http://www.niyati.com/blog/?p=545	C:/My%20Web%20Sites/Niyati/www.niyati.com/blog/index3a3f.html	(from http://www.niyati.com/blog/2012/06/29/web-design-hospitality-services/)
20:06:59	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2019%20Jun%202016%2014:36:46%20GMT	http://www.niyati.com/blog/2012/06/29/web-design-hospitality-services/545%20http://www.niyati.com/blog/?p=545	C:/My%20Web%20Sites/Niyati/www.niyati.com/blog/2012/06/29/web-design-hospitality-services/545%20http_/www.niyati.com/blog/index3a3f.html	(from http://www.niyati.com/blog/2012/06/29/web-design-hospitality-services/)
20:07:04	9047/9047	---M--	200	added ('OK')	image/jpeg	etag:%221320b8e-2357-4e3068f47d100%22	http://www.niyati.com/blog/wp-content/uploads/joil.jpg.scaled.500-150x150.jpg	C:/My%20Web%20Sites/Niyati/www.niyati.com/blog/wp-content/uploads/joil.jpg.scaled.500-150x150.jpg	(from http://www.niyati.com/blog/2012/07/29/web-design-biotech-company/)
20:07:05	0/-1	---M--	301	error ('')			http://www.niyati.com/web-application-development.htm	C:/My%20Web%20Sites/Niyati/www.niyati.com/web-application-development.41c.delayed	(from http://www.niyati.com/blog/2012/07/29/web-design-biotech-company/)
20:07:08	79025/79025	---M--	200	added ('OK')	image/jpeg	etag:%221320f49-134b1-4cdf49f8747c0%22	http://www.niyati.com/blog/wp-content/uploads/web-design-biotech.jpg	C:/My%20Web%20Sites/Niyati/www.niyati.com/blog/wp-content/uploads/web-design-biotech.jpg	(from http://www.niyati.com/blog/2012/07/29/web-design-biotech-company/)
20:07:10	1032/1032	---M-Z	200	added ('OK')	text/xml	etag:%22ba9c3623e722e071f4540b63737e454e%22	http://www.niyati.com/blog/2012/07/29/web-design-biotech-company/feed/	C:/My%20Web%20Sites/Niyati/www.niyati.com/blog/2012/07/29/web-design-biotech-company/feed/index.html	(from http://www.niyati.com/blog/2012/07/29/web-design-biotech-company/)
20:07:10	0/-1	---M--	301	error ('')			http://www.niyati.com/search-engine-marketing.htm	C:/My%20Web%20Sites/Niyati/www.niyati.com/search-engine-marketing.41d.delayed	(from http://www.niyati.com/blog/2012/07/29/web-design-biotech-company/)
20:07:10	0/-1	---M--	301	error ('')			http://www.niyati.com/blog	C:/My%20Web%20Sites/Niyati/www.niyati.com/blog.41e.delayed	(from http://www.niyati.com/blog/2012/06/02/naming-branding-beauty-brand/)
20:07:10	17/17	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2014:37:10%20GMT	http://www.niyati.com/blog/2012/07/29/web-design-biotech-company/?cf_action=sync_comments&post_id=574	C:/My%20Web%20Sites/Niyati/www.niyati.com/blog/2012/07/29/web-design-biotech-company/index4eb4.html	(from http://www.niyati.com/blog/2012/07/29/web-design-biotech-company/)
20:07:10	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2019%20Jun%202016%2014:36:50%20GMT	http://www.niyati.com/blog/?p=574	C:/My%20Web%20Sites/Niyati/www.niyati.com/blog/indexfe50.html	(from http://www.niyati.com/blog/2012/07/29/web-design-biotech-company/)
20:07:12	6790/6790	---M--	200	added ('OK')	image/jpeg	etag:%221320b85-1a86-4e2f818c25b80%22	http://www.niyati.com/blog/wp-content/uploads/whats-cooking2-150x150.jpg	C:/My%20Web%20Sites/Niyati/www.niyati.com/blog/wp-content/uploads/whats-cooking2-150x150.jpg	(from http://www.niyati.com/blog/2012/06/02/naming-branding-beauty-brand/)
20:07:15	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2019%20Jun%202016%2014:37:08%20GMT	http://www.niyati.com/blog/2012/07/29/web-design-biotech-company/574%20http://www.niyati.com/blog/?p=574	C:/My%20Web%20Sites/Niyati/www.niyati.com/blog/2012/07/29/web-design-biotech-company/574%20http_/www.niyati.com/blog/indexfe50.html	(from http://www.niyati.com/blog/2012/07/29/web-design-biotech-company/)
20:07:21	7338/7338	---M--	200	added ('OK')	image/jpeg	etag:%221320b89-1caa-4e2ff659a6e00%22	http://www.niyati.com/blog/wp-content/uploads/standee1.jpg.scaled500-150x150.jpg	C:/My%20Web%20Sites/Niyati/www.niyati.com/blog/wp-content/uploads/standee1.jpg.scaled500-150x150.jpg	(from http://www.niyati.com/blog/2012/06/02/naming-branding-beauty-brand/)
